ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
863,True,False,False,True,True,False,True
864,True,True,False,True,False,False,True
865,False,False,False,False,False,False,False
866,False,False,False,False,False,False,False
867,False,False,True,False,True,False,False
868,False,False,False,False,False,True,True
869,False,False,False,False,False,False,False
870,False,False,False,False,True,False,True
871,False,False,False,True,False,False,False
872,True,True,True,True,True,False,True
873,False,False,False,False,False,False,False
874,False,False,False,False,False,False,False
875,True,True,False,True,False,False,True
876,True,True,False,True,False,False,True
877,True,True,False,True,False,False,False
878,True,False,False,True,False,False,False
879,False,False,False,True,False,False,True
880,False,False,False,True,False,False,True
881,True,False,False,True,False,False,False
882,False,False,False,False,False,False,False
883,True,False,False,True,False,False,False
884,False,False,False,False,False,False,False
885,False,False,False,False,False,False,True
886,True,False,False,True,False,False,False
887,True,False,False,True,True,False,True
888,False,False,False,False,False,False,False
889,True,False,False,True,False,False,False
890,False,False,False,False,False,False,True
891,False,False,False,False,False,False,False
892,False,False,False,True,False,False,False
893,False,False,False,False,False,False,False
894,False,False,False,False,False,False,False
895,False,False,False,False,False,False,False
896,False,False,False,False,False,False,False
897,True,True,False,True,False,False,True
898,True,True,False,True,False,False,True
899,True,True,False,True,False,False,True
900,False,False,False,False,False,False,False
901,False,False,False,False,False,False,False
902,False,True,False,False,False,False,True
903,False,False,False,False,False,False,False
904,False,False,False,False,False,False,False
905,True,False,False,True,False,False,True
906,False,False,False,False,False,False,False
907,False,False,False,True,False,False,False
908,True,False,False,True,True,False,True
909,True,True,False,True,True,False,False
910,False,False,False,False,False,False,False
911,False,False,False,False,False,False,False
912,False,False,False,False,False,False,False
913,False,False,False,True,False,False,False
914,True,False,False,False,True,False,False
915,False,False,False,False,False,False,False
916,False,False,False,True,True,False,False
917,False,False,True,False,False,False,True
918,True,True,False,True,False,False,True
919,False,False,False,True,False,False,False
920,False,False,False,False,False,False,False
921,False,False,False,False,False,False,False
922,False,True,False,True,False,False,True
923,False,False,False,False,False,False,False
924,False,False,False,True,False,False,True
925,False,False,False,False,False,False,False
926,False,False,False,False,False,False,False
927,True,False,False,True,False,False,False
928,True,False,False,True,False,False,True
929,True,True,False,True,False,False,True
930,True,True,False,True,True,False,True
931,False,False,False,False,False,False,False
932,False,False,False,True,False,False,True
933,False,False,False,False,False,False,False
934,False,False,False,False,False,False,False
935,False,False,False,False,False,False,False
936,False,False,False,True,False,False,False
937,False,False,False,False,False,False,False
938,False,False,False,False,False,False,False
939,False,False,False,False,False,False,False
940,False,False,False,False,False,False,False
941,False,False,False,True,False,False,False
942,True,False,False,True,False,False,True
943,False,False,False,False,False,False,False
944,False,True,False,False,False,False,True
945,False,False,False,False,False,False,False
946,False,False,False,True,False,False,True
947,True,True,False,False,True,False,True
948,False,False,False,True,False,False,True
949,True,False,False,False,False,False,True
950,False,False,False,False,False,False,False
951,False,True,False,True,False,False,False
952,False,False,False,False,False,False,False
953,True,False,False,False,False,False,False
954,True,True,True,True,True,False,True
955,False,False,False,False,False,False,False
956,False,False,False,False,False,False,False
957,False,False,False,False,False,False,False
958,False,False,False,False,False,False,False
959,False,False,False,False,False,False,False
960,False,False,False,True,False,False,False
961,True,True,False,True,True,False,True
962,False,False,False,True,True,True,True
963,False,True,False,True,False,False,True
964,False,False,False,False,False,False,False
965,False,False,False,False,False,False,False
966,False,True,False,False,False,False,True
967,False,False,False,False,False,False,False
968,False,False,False,False,False,False,False
969,False,False,False,False,False,False,False
970,True,True,False,True,True,False,True
971,False,False,False,False,False,False,True
972,False,False,False,True,False,False,False
973,False,False,False,False,False,False,False
974,False,False,False,True,False,False,False
975,False,False,False,True,False,False,True
976,True,True,False,True,True,False,True
977,False,False,False,True,False,False,False
978,False,False,False,False,False,False,False
979,False,False,False,False,False,False,False
980,False,False,False,True,False,False,True
981,False,True,False,True,True,False,False
982,False,False,False,False,False,False,False
983,True,False,False,False,False,True,False
984,True,True,True,True,False,False,True
985,False,False,False,True,False,False,True
