ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
685,True,False,False,False,False,False,False,False,False
686,True,False,False,False,False,True,False,True,False
687,False,False,False,False,False,False,False,True,False
688,False,False,False,False,False,False,False,True,False
689,False,False,True,False,False,False,False,False,True
690,False,False,True,True,True,False,False,False,True
691,False,False,False,False,False,True,False,False,False
692,False,False,False,False,True,True,False,True,True
693,False,False,True,False,True,True,False,True,True
694,True,False,False,False,True,True,False,True,True
695,True,False,False,False,True,True,True,True,False
696,False,False,True,True,False,True,False,False,False
697,True,True,False,False,True,True,False,False,False
698,True,False,False,False,False,True,False,True,True
699,True,True,False,False,True,True,False,True,False
700,True,False,True,False,False,False,False,True,True
701,True,False,True,True,False,False,False,True,True
702,False,False,False,False,False,False,False,True,False
703,True,False,False,False,False,False,False,True,True
704,True,False,False,False,False,False,True,True,True
705,False,False,False,False,False,True,False,True,True
706,True,False,False,False,True,True,False,True,False
707,True,False,False,False,False,True,False,True,False
708,False,False,True,True,False,False,False,True,True
709,True,False,True,False,True,True,False,True,True
710,False,False,False,False,False,False,False,False,True
711,True,False,False,False,False,True,False,True,False
712,False,False,False,False,False,False,False,True,False
713,True,False,False,False,False,True,False,True,False
714,False,False,False,True,False,False,False,True,True
715,True,False,False,False,False,False,False,True,False
716,False,False,False,False,False,True,False,True,True
717,False,False,True,False,False,False,False,True,True
718,True,False,False,False,False,True,False,True,False
719,False,True,False,False,True,True,False,True,True
720,True,False,False,False,False,False,False,True,False
721,True,True,True,False,True,True,False,True,True
722,True,False,False,False,True,False,False,False,True
723,False,False,False,False,False,False,False,True,False
724,False,False,False,False,False,False,False,True,False
725,False,False,False,False,False,False,False,True,True
726,False,False,False,False,True,False,False,True,False
727,True,True,False,False,False,True,False,False,False
728,True,False,False,False,True,False,False,True,True
729,False,False,False,False,True,True,False,True,False
730,True,False,False,False,False,False,False,True,False
731,False,False,False,False,True,False,False,True,True
732,False,False,False,False,True,True,False,True,False
733,True,False,True,False,True,True,False,True,False
734,True,False,False,True,False,False,True,True,False
735,False,True,False,False,True,True,False,True,True
736,False,False,False,False,False,True,True,True,True
737,True,False,False,False,True,True,False,True,False
738,True,True,False,False,False,True,False,True,True
739,True,False,False,False,True,False,False,True,True
740,False,False,False,False,True,False,False,True,False
741,True,False,False,False,True,True,False,True,True
742,True,False,False,False,False,True,False,False,False
743,False,False,False,False,False,False,True,False,False
744,False,False,False,False,False,False,False,False,False
745,True,False,True,True,True,True,False,True,False
746,False,False,False,False,True,True,False,True,False
747,False,False,False,False,True,False,False,True,True
748,True,False,True,False,False,False,False,True,False
749,False,False,False,False,True,True,False,True,True
750,False,False,False,False,False,True,False,True,True
751,True,False,True,False,False,False,False,True,True
752,True,False,True,True,True,True,False,True,True
753,False,False,False,False,False,True,False,False,True
754,False,False,False,False,False,False,True,True,False
755,False,False,False,False,False,False,True,True,False
756,False,False,False,False,True,True,False,True,False
757,True,False,True,False,True,True,False,True,True
758,True,False,False,False,True,True,False,True,True
759,True,False,False,False,False,True,False,True,True
760,True,False,False,False,False,False,False,True,False
761,True,False,False,False,False,True,True,True,False
762,True,False,True,False,True,False,False,True,True
763,False,False,False,True,True,True,False,True,True
764,True,False,False,False,True,False,False,True,True
765,True,False,False,False,True,False,False,True,True
766,False,False,False,False,False,False,False,False,True
767,True,False,False,False,False,False,False,False,False
768,True,False,False,False,True,False,False,False,True
769,False,False,False,False,True,False,False,False,True
770,True,False,False,False,False,False,False,True,False
771,False,False,False,False,False,False,False,False,True
772,True,False,False,False,False,False,False,True,False
773,False,True,False,False,False,True,False,True,False
774,False,False,False,False,False,False,False,True,True
775,False,False,False,False,False,False,False,True,True
776,False,False,False,False,False,True,False,False,False
777,False,False,False,False,True,False,True,True,False
778,True,True,True,True,True,True,False,True,True
779,True,False,False,False,False,True,False,True,False
780,True,False,True,False,False,False,False,True,True
781,False,False,False,False,False,False,True,True,True
782,False,False,True,False,False,True,False,True,False
783,False,False,True,False,False,False,False,True,False
784,True,False,False,False,False,True,True,True,True
785,True,False,False,True,True,True,False,True,False
786,False,False,True,False,True,True,False,True,True
787,True,False,False,False,False,False,False,True,False
788,False,False,False,False,True,True,False,True,True
789,True,False,False,False,True,False,False,True,False
790,True,True,True,True,False,True,False,True,True
791,False,False,False,False,False,False,True,False,False
792,False,False,False,False,True,True,False,True,True
793,False,False,False,False,True,False,False,True,True
794,False,False,False,False,False,True,False,True,True
795,True,False,True,False,True,True,False,True,False
796,False,False,False,False,True,False,True,True,False
797,True,True,False,False,False,True,False,True,True
798,False,False,False,False,False,True,False,True,True
799,True,False,True,False,True,False,False,True,False
800,False,False,False,False,False,False,False,True,True
801,False,False,False,False,False,True,False,True,False
802,True,False,False,False,True,True,False,True,False
803,True,False,True,False,True,False,False,True,False
